id,zipcode,latitude,longitude,neighbourhood_cleansed,is_location_exact,bedrooms,room_type,bathrooms,beds,bed_type,accommodates,essentials,wifi,tv,kitchen,oven,cooking basics,heating,washer,host greets you,elevator,family/kid friendly,private living room,coffee maker,dishwasher,reviews_per_month,number_of_reviews,number_of_reviews_ltm,host_is_superhost,host_total_listings,host_identity_verified,host_since_years,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_365,is_instant_bookable,cancellation_policy,security_deposit,is_agency,cleaning_fee,price,kfold
33267452,75017.0,48.88587,2.32362,Batignolles-Monceau,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0.9,12,8,0,3.0,1,1.14,2,1125,2,6,1125,1125,4.7,1125.0,0,1,strict,security_deposit_1,0,65.0,88.0,3
38893731,75008.0,48.87183,2.3103,Élysée,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,1,1,1,0,1,0,0,1,1,3.77,23,23,1,0.0,0,0.65,2,1125,2,2,1125,1125,2.0,1125.0,133,0,strict,security_deposit_0,0,0.0,89.0,3
36051275,75017.0,48.88725,2.32242,Batignolles-Monceau,1,1.0,Entire home/apt,1.0,2.0,Bed,3,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0.71,7,7,0,1.0,1,0.88,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,64.0,72.0,3
19619851,75020.0,48.86666,2.38775,Ménilmontant,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1.12,39,9,0,1.0,0,5.24,3,30,1,3,1125,1125,2.4,1125.0,308,1,strict,security_deposit_1,0,5.0,38.0,3
30562448,75007.0,48.85037,2.31954,Palais-Bourbon,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0.55,9,2,0,1.0,1,1.43,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,45.0,53.0,3
37354426,75015.0,48.85035,2.285,Vaugirard,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,0,1,1,0,1,0,1,1,1,3.83,34,34,0,1.0,1,0.78,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,56.0,89.0,3
13971742,75013.0,48.82183,2.3598,Gobelins,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1.11,51,22,1,2.0,1,3.86,5,120,2,5,1125,1125,5.0,1125.0,83,0,strict,security_deposit_1,0,39.0,89.0,3
38955315,93210.0,48.90059,2.3599,Buttes-Montmartre,0,1.0,Entire home/apt,1.0,3.0,Bed,4,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0.13,1,1,0,1.0,1,2.94,1,1125,1,1,1125,1125,1.0,1125.0,365,0,flexible,security_deposit_1,0,30.0,130.0,3
41780755,75011.0,48.85843,2.38933,Popincourt,1,5.0,Entire home/apt,3.0,8.0,Bed,12,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0.76,2,2,1,5.0,1,7.4,4,360,4,4,1125,1125,4.0,1125.0,283,1,moderate,security_deposit_1,0,0.0,550.0,2
43161435,75001.0,48.86684,2.33448,Louvre,1,2.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,0,0,1,1,0,0,0,0,0,0,,0,0,0,0.0,1,0.21,3,1125,3,3,1125,1125,3.0,1125.0,275,0,flexible,security_deposit_n,0,,100.0,3
25154596,75005.0,48.84322,2.34266,Panthéon,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1.37,33,16,0,1.0,1,3.16,1,150,1,7,1125,1125,1.4,1125.0,10,0,moderate,security_deposit_n,0,,50.0,3
41878562,75018.0,48.89086,2.34811,Buttes-Montmartre,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,1,1,1,1,0,0,0,0,0,1,,0,0,0,0.0,0,3.77,1,1125,1,1,1125,1125,1.0,1125.0,169,1,strict,security_deposit_0,0,20.0,100.0,3
6978963,75017.0,48.8798,2.3080700000000003,Élysée,0,1.0,Entire home/apt,1.0,1.0,Bed,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0.83,34,3,0,2.0,1,4.92,30,300,30,30,300,300,30.0,300.0,362,0,strict,security_deposit_1,0,50.0,36.0,3
40558365,75012.0,48.85004,2.37847,Reuilly,1,1.0,Entire home/apt,1.0,1.0,Bed,4,1,1,1,1,0,1,1,1,0,0,0,0,1,0,2.68,14,14,0,84.0,1,3.61,1,1125,1,4,1,1125,1.3,138.9,321,1,strict,security_deposit_1,1,65.0,97.0,3
23728977,75013.0,48.82645,2.34706,Gobelins,1,2.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1.27,33,10,0,1.0,1,2.18,3,1125,3,3,1125,1125,3.0,1125.0,256,0,strict,security_deposit_1,0,65.0,180.0,3
19415758,75011.0,48.85605,2.39098,Popincourt,0,1.0,Entire home/apt,1.0,2.0,Bed,2,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0.83,29,13,1,1.0,1,2.9,4,21,4,4,21,21,4.0,21.0,353,0,flexible,security_deposit_1,0,30.0,95.0,3
10717033,75018.0,48.89669,2.36086,Buttes-Montmartre,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,0,0,1,1,0,0,1,0,0,0,3.32,174,15,0,1.0,1,5.67,1,1125,1,1,1125,1125,1.0,1125.0,0,0,moderate,security_deposit_0,0,32.0,49.0,3
8139931,75006.0,48.85664000000001,2.33648,Luxembourg,1,1.0,Entire home/apt,1.0,3.0,Bed,5,1,1,1,1,0,0,1,1,0,0,1,0,0,0,2.76,154,26,0,1.0,1,7.04,2,1125,2,2,1125,1125,2.0,1125.0,159,0,strict,security_deposit_n,0,20.0,199.0,3
6664290,75017.0,48.87738,2.28004,Passy,1,2.0,Entire home/apt,1.0,3.0,Bed,4,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0.52,31,7,0,2.0,1,7.72,3,120,3,3,120,120,3.0,120.0,353,0,strict,security_deposit_1,0,80.0,260.0,3
37338113,75014.0,48.83624,2.3204700000000003,Observatoire,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,0,1,1,1,1,1,0,0,0,0,0,1,4.71,44,44,1,0.0,1,6.48,2,1125,2,2,1125,1125,2.0,1125.0,29,1,strict,security_deposit_1,0,20.0,130.0,3
25316042,75003.0,48.86193,2.36125,Temple,1,1.0,Entire home/apt,1.0,3.0,Bed,6,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1.51,36,17,0,106.0,1,5.9,2,1125,1,2,999,999,1.4,999.0,365,1,strict,security_deposit_0,1,90.0,290.0,2
38846879,75003.0,48.86115,2.36293,Temple,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1.24,4,4,0,0.0,1,7.62,5,14,5,5,14,14,5.0,14.0,0,1,flexible,security_deposit_n,0,,120.0,3
42638541,75020.0,48.86383,2.39768,Ménilmontant,0,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,0,1,1,0,1,0,0,1,0,,0,0,0,0.0,0,6.74,7,120,7,7,120,120,7.0,120.0,345,0,flexible,security_deposit_0,0,0.0,87.0,3
34457175,75018.0,48.88746,2.35303,Buttes-Montmartre,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0.54,6,6,0,1.0,1,7.38,3,1125,3,3,1125,1125,3.0,1125.0,0,1,strict,security_deposit_n,0,,88.0,3
40130165,75002.0,48.86748,2.34897,Bourse,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0.79,4,4,0,0.0,0,7.02,1,21,1,1,21,21,1.0,21.0,119,0,strict,security_deposit_1,0,50.0,150.0,3
34771564,75008.0,48.87768,2.32101,Élysée,1,3.0,Entire home/apt,2.0,5.0,Bed,8,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1.52,18,18,0,0.0,1,1.03,1,120,5,7,1125,1125,6.4,1125.0,132,1,strict,security_deposit_1,0,60.0,120.0,3
30971759,75002.0,48.86954,2.34254,Bourse,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0.76,7,7,1,0.0,0,1.4,3,5,3,3,5,5,3.0,5.0,82,0,moderate,security_deposit_1,0,50.0,130.0,3
39292586,75014.0,48.8352,2.3223,Observatoire,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,0,1,1,0,1,1,0,0,0,1,1,0,7.25,44,44,0,1.0,1,0.58,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,70.0,75.0,3
7356453,75009.0,48.87968,2.33435,Opéra,1,1.0,Shared room,1.0,1.0,Bed,2,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1.47,81,10,1,1.0,1,5.29,1,5,1,1,5,5,1.0,5.0,222,0,flexible,security_deposit_n,0,13.0,80.0,3
6933327,75012.0,48.83928,2.38044,Reuilly,0,1.0,Private room,1.5,1.0,Bed,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1.72,98,26,1,3.0,1,4.9,7,30,7,7,1125,1125,7.0,1125.0,70,1,strict,security_deposit_0,0,25.0,55.0,3
36821724,75018.0,48.89151,2.33767,Buttes-Montmartre,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0.74,7,7,0,1.0,1,0.82,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,56.0,77.0,3
40746058,75019.0,48.89076,2.37933,Buttes-Chaumont,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0.38,1,1,0,1.0,0,0.42,3,1125,3,7,1125,1125,4.6,1125.0,0,0,flexible,security_deposit_1,0,51.0,69.0,3
36257501,75018.0,48.89308,2.36367,Buttes-Montmartre,1,3.0,Entire home/apt,2.5,3.0,Bed,6,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1.75,18,18,0,0.0,1,0.87,4,28,4,4,28,28,4.0,28.0,157,0,moderate,security_deposit_1,0,80.0,180.0,3
22689018,75005.0,48.8515,2.35038,Panthéon,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,1,1,1,0,0,0,0,1,0,3.67,103,38,0,1.0,0,2.34,2,1124,2,2,1125,1125,2.0,1125.0,89,1,strict,security_deposit_0,0,85.0,85.0,3
16436051,75116.0,48.85984000000001,2.28212,Passy,1,1.0,Entire home/apt,1.0,2.0,Bed,3,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1.09,28,10,1,3.0,1,5.8,3,1125,3,3,1125,1125,3.0,1125.0,23,0,moderate,security_deposit_1,0,35.0,130.0,3
32961082,75002.0,48.86698,2.35151,Bourse,1,1.0,Private room,1.0,2.0,Bed,2,1,1,0,1,0,1,1,0,0,0,0,0,1,0,3.84,54,34,0,2.0,1,1.17,1,1125,1,1,1125,1125,1.0,1125.0,0,0,strict,security_deposit_0,0,8.0,35.0,3
22383765,75001.0,48.86362,2.3494200000000003,Louvre,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1.37,35,14,1,1.0,1,3.28,2,1125,2,4,1125,1125,2.0,1125.0,6,0,strict,security_deposit_1,0,30.0,85.0,3
36152085,75004.0,48.85571,2.36324,Hôtel-de-Ville,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0.43,4,4,0,1.0,1,4.94,3,1125,3,3,1125,1125,3.0,1125.0,3,1,flexible,security_deposit_n,0,28.0,145.0,3
2942248,75014.0,48.8318,2.32196,Observatoire,1,0.0,Entire home/apt,1.0,1.0,Other,2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0.42,30,14,1,1.0,1,6.04,5,35,5,5,35,35,5.0,35.0,336,0,moderate,security_deposit_1,0,55.0,65.0,3
32000928,75005.0,48.84417,2.34792,Panthéon,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,0,1,1,0,0,0,1,1,0,2.26,35,18,0,1.0,1,1.29,1,1125,1,2,1125,1125,1.3,1125.0,26,0,flexible,security_deposit_1,0,61.0,90.0,3
20274047,75019.0,48.88898,2.38153,Buttes-Chaumont,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1.17,39,11,1,1.0,1,4.86,5,15,5,5,15,15,5.0,15.0,0,0,moderate,security_deposit_1,0,50.0,72.0,3
37386440,75004.0,48.85964,2.35664,Hôtel-de-Ville,1,1.0,Entire home/apt,1.0,1.0,Bed,4,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0.49,4,4,1,2.0,1,9.47,5,120,5,5,1125,1125,5.0,1125.0,363,0,strict,security_deposit_1,0,70.0,200.0,3
25330454,75006.0,48.85262,2.33638,Luxembourg,1,2.0,Entire home/apt,2.0,5.0,Bed,7,1,1,1,1,1,1,1,0,0,1,1,0,1,1,2.0,45,18,1,1.0,1,3.6,2,70,2,2,1125,1125,2.0,1125.0,136,1,moderate,security_deposit_1,0,99.0,400.0,3
898801,75116.0,48.86925,2.2978400000000003,Passy,1,1.0,Entire home/apt,1.5,1.0,Bed,4,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.57,50,9,0,1.0,1,7.31,3,365,3,3,365,365,3.0,365.0,365,0,strict,security_deposit_0,0,150.0,125.0,3
43352417,75002.0,48.86571,2.35169,Bourse,1,4.0,Entire home/apt,2.0,8.0,Bed,13,1,1,0,1,1,1,1,0,0,0,1,0,1,0,,0,0,0,86.0,1,4.29,1,1125,3,5,1125,1125,3.3,1125.0,300,1,moderate,security_deposit_1,1,112.0,102.0,3
12791803,75010.0,48.87051,2.35659,Entrepôt,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,0,1,1,1,0,0,0,0,1,0,2.47,119,38,0,3.0,1,8.18,3,20,3,3,1125,1125,3.0,1125.0,158,0,strict,security_deposit_1,0,51.0,65.0,3
43077130,75013.0,48.83351,2.34516,Gobelins,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,1,1,1,0,0,1,0,1,0,,0,0,0,2.0,1,4.95,3,1125,3,3,1125,1125,3.0,1125.0,365,0,flexible,security_deposit_n,0,,80.0,3
16459951,75016.0,48.84594,2.25983,Passy,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0.64,26,10,0,2.0,1,3.4,1,1125,1,1,1125,1125,1.0,1125.0,27,0,strict,security_deposit_1,0,20.0,50.0,3
26739234,75016.0,48.85208,2.26402,Passy,1,1.0,Private room,1.0,2.0,Bed,4,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0.11,2,1,0,40.0,1,9.89,30,1125,30,30,1125,1125,30.0,1125.0,95,0,strict,security_deposit_1,1,80.0,195.0,3
35705655,75004.0,48.86097,2.35347,Hôtel-de-Ville,1,0.0,Entire home/apt,1.0,3.0,Bed,4,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0.99,10,10,0,1.0,1,0.91,4,1125,3,4,1125,1125,4.0,1125.0,79,1,flexible,security_deposit_1,0,65.0,110.0,3
18739495,75009.0,48.87388,2.34543,Opéra,1,0.0,Entire home/apt,1.0,1.0,Bed,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0.35,12,2,1,4.0,1,6.83,7,1125,7,7,1125,1125,7.0,1125.0,0,0,strict,security_deposit_1,0,50.0,53.0,3
36165166,75017.0,48.88638,2.32336,Batignolles-Monceau,1,1.0,Entire home/apt,1.5,1.0,Bed,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1.05,11,11,0,0.0,1,2.92,1,21,1,1,21,21,1.0,21.0,0,1,strict,security_deposit_0,0,5.0,40.0,3
18740898,75010.0,48.8715,2.37115,Entrepôt,1,1.0,Entire home/apt,1.5,2.0,Bed,4,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1.26,44,17,0,1.0,1,2.99,3,15,3,3,15,15,3.0,15.0,0,0,moderate,security_deposit_1,0,,140.0,3
37109085,75010.0,48.87152,2.35291,Entrepôt,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0.22,2,2,0,1.0,1,0.79,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,64.0,83.0,3
25340442,75003.0,48.86154000000001,2.36145,Temple,1,1.0,Entire home/apt,1.0,2.0,Bed,3,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0.06,1,0,0,6.0,1,2.08,2,1125,2,2,1125,1125,2.0,1125.0,362,0,flexible,security_deposit_1,1,25.0,120.0,3
36649476,75006.0,48.84182,2.33581,Luxembourg,1,1.0,Entire home/apt,1.0,2.0,Bed,2,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1.54,15,15,0,1.0,1,6.64,2,90,2,2,1125,1125,2.0,1125.0,60,0,flexible,security_deposit_1,0,69.0,173.0,3
31109955,75011.0,48.86722,2.38063,Popincourt,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1.39,23,11,0,1.0,1,7.71,2,1125,2,7,1125,1125,4.3,1125.0,0,1,flexible,security_deposit_1,0,63.0,89.0,3
22382256,75004.0,48.85317,2.36886,Hôtel-de-Ville,1,2.0,Entire home/apt,1.0,4.0,Bed,5,1,1,0,1,0,0,1,0,1,0,1,0,0,0,4.23,115,62,0,133.0,1,8.09,1,1125,1,1,1125,1125,1.0,1125.0,345,1,strict,security_deposit_1,1,50.0,149.0,3
14318010,75018.0,48.88647,2.34726,Buttes-Montmartre,0,0.0,Entire home/apt,1.0,1.0,Sofa,2,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0.97,44,7,0,1.0,1,4.12,2,6,2,2,6,6,2.0,6.0,9,0,strict,security_deposit_1,0,10.0,80.0,3
26164548,75013.0,48.82382,2.36825,Gobelins,1,1.0,Private room,1.0,3.0,Bed,2,1,1,0,1,0,1,1,1,0,1,0,0,1,0,2.36,54,13,0,8.0,1,4.22,1,1125,1,1,1125,1125,1.0,1125.0,365,1,flexible,security_deposit_n,1,10.0,49.0,3
37065506,75012.0,48.84897,2.39196,Reuilly,1,1.0,Entire home/apt,1.5,2.0,Bed,4,1,1,0,1,1,1,1,1,0,0,0,1,0,1,,0,0,0,1.0,1,0.8,2,1125,2,7,1125,1125,4.3,1125.0,0,1,flexible,security_deposit_1,0,63.0,100.0,3
33089791,75019.0,48.87461,2.39121,Ménilmontant,1,0.0,Entire home/apt,1.0,1.0,Bed,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,3.57,30,30,1,1.0,0,1.18,1,30,1,1,1125,1125,1.0,1125.0,91,1,flexible,security_deposit_0,0,15.0,45.0,3
42000635,75011.0,48.85327,2.39585,Popincourt,1,0.0,Entire home/apt,1.0,2.0,Bed,2,1,1,1,1,0,0,1,1,0,0,0,0,0,0,,0,0,0,1.0,0,0.28,10,300,10,10,300,300,10.0,300.0,158,0,strict,security_deposit_1,0,20.0,65.0,3
37380689,75008.0,48.87364,2.30877,Élysée,1,1.0,Private room,1.0,1.0,Bed,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0.47,3,3,0,0.0,0,3.38,3,1125,3,3,1125,1125,3.0,1125.0,180,1,moderate,security_deposit_n,0,,60.0,3
23799139,75001.0,48.86274,2.33693,Louvre,1,2.0,Entire home/apt,2.0,2.0,Bed,4,1,1,1,1,0,0,1,0,0,1,1,0,0,0,2.5,65,30,0,106.0,1,5.9,3,1125,1,2,999,999,1.4,999.0,348,1,strict,security_deposit_0,1,100.0,280.0,3
42217024,75009.0,48.88187,2.3441400000000003,Opéra,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0.92,2,2,0,2.0,0,0.48,3,6,3,3,1125,1125,3.0,1125.0,92,1,moderate,security_deposit_1,0,40.0,160.0,3
22143519,75015.0,48.8388,2.28839,Vaugirard,1,1.0,Entire home/apt,1.5,2.0,Bed,3,1,0,1,1,0,0,1,1,1,1,0,0,0,0,,0,0,0,303.0,1,7.91,30,1125,30,30,1125,1125,30.0,1125.0,333,1,strict,security_deposit_1,1,100.0,86.0,3
40574602,75019.0,48.88605,2.38878,Buttes-Chaumont,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,1,1,1,0,1,0,0,1,0,,0,0,0,1.0,1,0.44,30,300,30,30,300,300,30.0,300.0,304,0,flexible,security_deposit_0,0,50.0,40.0,3
37799207,75116.0,48.87142,2.28181,Passy,1,0.0,Entire home/apt,1.5,1.0,Bed,2,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0.89,7,7,0,1.0,1,0.75,2,1125,2,7,1125,1125,4.3,1125.0,364,1,flexible,security_deposit_1,0,51.0,79.0,3
37818838,75007.0,48.85974,2.3086900000000004,Palais-Bourbon,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,1,1,0,0,0,0,0,1,0,3.54,29,29,0,3.0,1,6.83,3,365,3,3,1125,1125,3.0,1125.0,261,1,flexible,security_deposit_n,0,,115.0,3
22200042,75007.0,48.85433,2.30881,Palais-Bourbon,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0.64,18,0,0,1.0,1,2.43,2,1125,2,7,1125,1125,4.3,1125.0,0,1,flexible,security_deposit_1,0,51.0,111.0,3
41974677,75010.0,48.87986,2.35927,Entrepôt,1,1.0,Private room,1.0,1.0,Bed,2,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1.71,2,2,0,0.0,1,1.07,1,3,1,1,3,3,1.0,3.0,0,0,moderate,security_deposit_n,0,,25.0,3
42875262,75005.0,48.84292,2.35083,Panthéon,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,1,1,0,0,0,0,1,1,0,,0,0,0,3.0,1,2.8,3,1125,3,7,1125,1125,4.5,1125.0,365,1,moderate,security_deposit_1,0,45.0,80.0,3
32306598,75018.0,48.89154,2.34756,Buttes-Montmartre,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,1,0,1,1,0,0,0,1,1,1,0.42,6,4,0,37.0,1,3.6,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,1,52.0,65.0,3
43318122,75011.0,48.85775,2.3805400000000003,Popincourt,1,3.0,Entire home/apt,2.0,4.0,Bed,8,1,1,1,1,1,1,1,1,0,0,0,1,1,1,,0,0,0,62.0,1,5.28,1,1125,1,4,2,1125,2.1,39.6,356,1,strict,security_deposit_0,1,90.0,154.0,3
22996643,75005.0,48.84346,2.35085,Panthéon,1,1.0,Entire home/apt,1.0,2.0,Bed,3,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0.18,3,1,0,5.0,1,4.11,90,1125,90,90,1125,1125,90.0,1125.0,360,0,strict,security_deposit_1,0,60.0,80.0,3
36822773,75005.0,48.84903,2.35401,Panthéon,0,3.0,Entire home/apt,2.0,3.0,Bed,5,1,1,1,1,1,0,1,1,0,0,1,1,0,1,,0,0,0,1229.0,1,4.98,3,1125,3,3,3,1125,3.0,1072.2,365,1,strict,security_deposit_1,1,197.0,534.0,3
36556988,75018.0,48.88933,2.3374,Buttes-Montmartre,1,3.0,Entire home/apt,1.0,3.0,Bed,5,1,1,1,1,1,1,1,1,0,1,0,0,1,1,,0,0,0,1.0,0,0.84,2,1125,2,7,1125,1125,4.3,1125.0,0,1,flexible,security_deposit_1,0,109.0,240.0,3
16283572,75005.0,48.85148,2.34722,Panthéon,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0.61,25,8,0,37.0,1,3.6,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,1,64.0,200.0,3
40916291,75011.0,48.86741,2.38192,Popincourt,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1.05,2,2,0,0.0,1,6.34,7,1125,7,7,1125,1125,7.0,1125.0,3,0,strict,security_deposit_n,0,,70.0,3
31114793,75017.0,48.87656,2.29739,Élysée,1,1.0,Private room,1.0,1.0,Bed,2,1,1,1,1,0,1,1,1,0,0,0,0,1,0,3.75,62,39,0,2.0,1,1.4,3,1125,3,3,1125,1125,3.0,1125.0,112,0,strict,security_deposit_0,0,0.0,65.0,3
21734463,75009.0,48.8814,2.329,Opéra,1,2.0,Entire home/apt,1.0,3.0,Bed,6,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1.75,52,6,1,1.0,1,2.51,2,1125,2,2,1125,1125,2.0,1125.0,145,0,moderate,security_deposit_1,0,60.0,150.0,3
35455536,75018.0,48.88822,2.32448,Batignolles-Monceau,1,1.0,Private room,1.0,1.0,Bed,2,1,1,1,1,0,0,1,1,0,0,0,0,0,0,3.24,36,36,0,1.0,1,7.27,1,1125,1,1,1125,1125,1.0,1125.0,0,0,flexible,security_deposit_0,0,5.0,33.0,3
22143531,75009.0,48.8721,2.33923,Opéra,1,2.0,Entire home/apt,2.5,6.0,Bed,6,1,0,1,1,0,0,0,1,1,1,0,0,0,0,,0,0,0,303.0,1,7.9,30,365,30,30,365,365,30.0,365.0,364,1,strict,security_deposit_1,1,160.0,204.0,3
36169108,75018.0,48.88872,2.36172,Buttes-Montmartre,1,2.0,Entire home/apt,1.0,4.0,Bed,6,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0.38,2,2,0,2.0,0,4.51,1,1125,1,1,1125,1125,1.0,1125.0,163,1,strict,security_deposit_0,0,18.0,110.0,3
21181509,75004.0,48.85333,2.36384,Hôtel-de-Ville,1,1.0,Entire home/apt,1.0,1.0,Bed,5,1,1,1,1,1,1,1,0,1,0,0,0,1,0,2.31,73,15,0,1.0,1,2.61,1,30,1,1,30,30,1.0,30.0,346,0,strict,security_deposit_n,0,25.0,85.0,3
642206,75011.0,48.86114,2.37094,Popincourt,1,1.0,Entire home/apt,1.5,2.0,Bed,4,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0.69,40,30,0,2.0,1,7.91,27,360,27,27,360,360,27.0,360.0,60,1,strict,security_deposit_1,0,39.0,120.0,3
25420692,75015.0,48.84613,2.31271,Vaugirard,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,2.15,51,4,1,1.0,1,1.96,3,30,3,3,30,30,3.0,30.0,91,1,flexible,security_deposit_1,0,20.0,85.0,3
39017377,75001.0,48.86221,2.34754,Louvre,1,1.0,Private room,1.5,1.0,Bed,2,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1.54,10,10,0,3.0,1,5.16,3,15,3,3,15,15,3.0,15.0,323,0,strict,security_deposit_n,0,,70.0,3
42192801,75116.0,48.86182,2.27555,Passy,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0.4,1,1,0,1.0,1,6.05,2,1125,2,2,1125,1125,2.0,1125.0,225,0,flexible,security_deposit_1,0,20.0,70.0,3
