id,zipcode,latitude,longitude,neighbourhood_cleansed,is_location_exact,bedrooms,room_type,bathrooms,beds,bed_type,accommodates,essentials,wifi,tv,kitchen,oven,cooking basics,heating,washer,host greets you,elevator,family/kid friendly,private living room,coffee maker,dishwasher,reviews_per_month,number_of_reviews,number_of_reviews_ltm,host_is_superhost,host_total_listings,host_identity_verified,host_since_years,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_365,is_instant_bookable,cancellation_policy,security_deposit,is_agency,cleaning_fee,price
30947939,75018.0,48.89198,2.3365400000000003,Buttes-Montmartre,1,0.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1.71,29,24,0,24.0,1,1.44,2,1125,2,2,1125,1125,2.0,1125.0,179,1,strict,security_deposit_1,1,55.0,100.0
528088,75012.0,48.83871,2.40093,Reuilly,1,2.0,Entire home/apt,1.0,2.0,Bed,4,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0.24,23,3,0,1.0,1,7.93,3,60,3,3,60,60,3.0,60.0,164,1,strict,security_deposit_1,0,0.0,160.0
32809332,75004.0,48.85378,2.3644,Hôtel-de-Ville,1,2.0,Private room,1.0,2.0,Bed,4,1,1,1,1,0,1,1,1,1,0,0,1,1,1,2.15,30,24,0,1.0,1,3.45,3,30,3,3,1125,1125,3.0,1125.0,0,1,flexible,security_deposit_0,0,50.0,220.0
14412992,75002.0,48.87072,2.3348299999999997,Bourse,1,2.0,Entire home/apt,1.5,3.0,Bed,6,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2.51,112,26,0,49.0,0,8.56,3,1124,3,3,1124,1124,3.0,1124.0,337,0,strict,security_deposit_1,1,60.0,216.0
33238526,75003.0,48.86715,2.35525,Temple,1,1.0,Entire home/apt,2.0,2.0,Bed,4,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1.6,21,15,0,64.0,1,2.3,1,1125,1,6,3,1125,2.7,34.5,360,1,strict,security_deposit_1,1,84.0,126.0
42847926,75011.0,48.8555,2.3881099999999997,Popincourt,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,0,0,1,0,0,1,0,0,0,0,1,1,0,,0,0,0,1.0,1,0.17,1,1125,1,2,1125,1125,1.3,1125.0,110,0,flexible,security_deposit_1,0,56.0,60.0
22143541,75001.0,48.86343,2.3345599999999997,Louvre,1,0.0,Entire home/apt,1.5,2.0,Bed,4,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0.09,1,1,0,303.0,1,7.91,30,90,30,30,90,90,30.0,90.0,364,1,strict,security_deposit_1,1,80.0,74.0
16026957,75001.0,48.86611,2.34198,Bourse,1,1.0,Entire home/apt,1.0,3.0,Bed,2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0.29,12,5,0,1.0,1,3.48,4,1125,4,4,1125,1125,4.0,1125.0,91,1,strict,security_deposit_1,0,40.0,130.0
36767631,75018.0,48.88605,2.3403,Buttes-Montmartre,1,1.0,Entire home/apt,1.0,2.0,Bed,3,1,1,0,1,0,1,1,1,0,1,0,0,1,1,0.81,7,7,0,1.0,1,6.28,2,1125,2,2,1125,1125,2.0,1125.0,326,1,strict,security_deposit_1,0,40.0,200.0
42444091,75018.0,48.89393,2.33754,Buttes-Montmartre,1,2.0,Entire home/apt,1.0,3.0,Bed,4,1,1,1,1,1,1,1,1,0,0,0,0,1,1,,0,0,0,1.0,1,7.47,4,1125,4,4,1125,1125,4.0,1125.0,35,0,strict,security_deposit_1,0,35.0,135.0
26461439,75005.0,48.85158,2.34639,Panthéon,1,1.0,Entire home/apt,1.0,4.0,Bed,3,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0.14,3,1,1,3.0,0,4.83,6,1125,6,6,1125,1125,6.0,1125.0,111,0,strict,security_deposit_1,0,60.0,110.0
32706783,75018.0,48.89555,2.33914,Buttes-Montmartre,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0.61,8,7,0,1.0,1,1.21,3,1125,3,7,1125,1125,4.5,1125.0,121,1,flexible,security_deposit_1,0,70.0,89.0
40908341,75010.0,48.871340000000004,2.35137,Entrepôt,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0.47,2,2,0,0.0,0,0.39,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,56.0,89.0
36796306,75116.0,48.86953,2.2921,Passy,1,2.0,Entire home/apt,2.0,2.0,Bed,5,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0.27,2,2,0,1.0,1,4.04,4,1125,4,4,1125,1125,4.0,1125.0,132,0,moderate,security_deposit_n,0,,280.0
40715501,75016.0,48.84251,2.26934,Passy,1,1.0,Entire home/apt,1.0,3.0,Bed,4,1,1,1,1,1,0,1,1,0,1,0,1,0,0,2.39,11,11,0,1.0,0,0.42,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,69.0,60.0
42900838,75011.0,48.86002,2.36927,Popincourt,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,1.0,0,4.06,2,1125,2,2,1125,1125,2.0,1125.0,48,0,moderate,security_deposit_0,0,16.0,60.0
34899634,75010.0,48.87044,2.3534599999999997,Entrepôt,1,0.0,Private room,1.0,1.0,Bed,2,1,1,0,1,0,0,1,0,1,1,0,0,0,0,3.66,39,39,0,0.0,1,4.35,2,1125,2,2,1125,1125,2.0,1125.0,20,1,flexible,security_deposit_1,0,20.0,45.0
38912482,75017.0,48.878859999999996,2.28805,Batignolles-Monceau,1,1.0,Entire home/apt,2.0,2.0,Bed,4,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0.23,1,1,0,1.0,1,0.62,2,1125,2,6,1125,1125,4.7,1125.0,0,1,strict,security_deposit_1,0,80.0,176.0
17505499,75010.0,48.87032,2.3568599999999997,Entrepôt,1,1.0,Private room,1.0,1.0,Bed,2,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1.39,52,11,0,1.0,1,7.12,3,1124,3,3,1124,1124,3.0,1124.0,364,0,moderate,security_deposit_1,0,50.0,66.0
38740234,75011.0,48.860890000000005,2.36766,Popincourt,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1.8,13,13,0,133.0,1,8.09,1,1125,1,1,1125,1125,1.0,1125.0,226,1,strict,security_deposit_1,1,50.0,149.0
11430394,75016.0,48.8592,2.2660299999999998,Passy,1,1.0,Private room,1.0,1.0,Bed,2,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1.42,70,11,1,1.0,1,7.53,3,60,3,3,60,60,3.0,60.0,284,0,strict,security_deposit_n,0,30.0,70.0
11938288,75002.0,48.867940000000004,2.33541,Bourse,1,2.0,Entire home/apt,1.0,3.0,Bed,4,1,1,1,1,1,1,1,1,0,1,1,1,1,1,5.26,263,58,1,2.0,1,4.15,2,365,2,2,1125,1125,2.0,1125.0,329,1,strict,security_deposit_1,0,75.0,185.0
13308916,75007.0,48.85649,2.30519,Palais-Bourbon,1,1.0,Entire home/apt,1.0,2.0,Bed,3,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1.38,66,2,0,1.0,1,3.95,3,1125,3,6,1125,1125,4.3,1125.0,364,1,moderate,security_deposit_0,0,60.0,119.0
33964549,75004.0,48.85949,2.35565,Hôtel-de-Ville,1,0.0,Private room,1.0,1.0,Bed,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,4.43,56,51,0,1.0,1,1.07,1,60,1,1,1125,1125,1.0,1125.0,357,0,strict,security_deposit_0,0,20.0,62.0
43043330,75015.0,48.83383,2.3094799999999998,Vaugirard,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,0,1,1,0,1,1,0,0,0,0,0,1,0,,0,0,0,79.0,1,0.34,30,302,30,30,302,302,30.0,302.0,365,1,strict,security_deposit_1,1,110.0,38.0
22143502,75002.0,48.864779999999996,2.3446599999999997,Louvre,1,2.0,Entire home/apt,0.0,3.0,Bed,4,0,1,1,1,1,1,1,1,0,1,1,0,0,1,,0,0,0,303.0,1,7.9,30,1125,30,30,1125,1125,30.0,1125.0,249,1,strict,security_deposit_1,1,100.0,80.0
38892062,75003.0,48.8641,2.36577,Temple,1,1.0,Private room,1.0,1.0,Bed,2,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0.8,5,5,0,1.0,0,0.63,1,1125,1,1,1125,1125,1.0,1125.0,0,0,strict,security_deposit_0,0,10.0,45.0
8787923,75015.0,48.85089,2.29771,Vaugirard,1,1.0,Entire home/apt,1.0,2.0,Bed,3,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0.75,37,6,0,1.0,1,4.98,3,10,3,3,10,10,3.0,10.0,89,0,strict,security_deposit_1,0,30.0,84.0
39841605,75018.0,48.89125,2.34586,Buttes-Montmartre,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0.78,3,3,0,2.0,1,6.99,2,1125,2,2,1125,1125,2.0,1125.0,4,0,flexible,security_deposit_1,0,20.0,80.0
14712584,75016.0,48.8545,2.27593,Passy,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0.65,29,16,0,1.0,0,3.72,30,180,30,30,180,180,30.0,180.0,209,1,moderate,security_deposit_n,0,,55.0
25231590,75018.0,48.8844,2.36092,Entrepôt,1,1.0,Private room,1.0,1.0,Bed,2,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1.46,33,10,0,3.0,1,4.13,3,90,3,3,90,90,3.0,90.0,194,0,moderate,security_deposit_n,0,15.0,30.0
40169039,75020.0,48.87171,2.38238,Ménilmontant,1,1.0,Entire home/apt,1.0,3.0,Bed,4,1,1,1,0,0,0,1,0,0,0,0,0,1,0,2.69,12,12,1,0.0,0,2.27,1,1125,1,1,1125,1125,1.0,1125.0,177,0,moderate,security_deposit_1,0,0.0,130.0
6724512,75018.0,48.896209999999996,2.33929,Buttes-Montmartre,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1.83,83,18,0,1.0,1,4.93,2,50,2,2,50,50,2.0,50.0,83,1,moderate,security_deposit_1,0,25.0,40.0
2693622,75006.0,48.85678,2.33977,Luxembourg,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1.98,69,19,1,1.0,1,6.14,1,30,1,2,1125,1125,1.3,1125.0,320,1,moderate,security_deposit_1,0,45.0,80.0
18222230,75002.0,48.86748,2.34612,Bourse,1,1.0,Entire home/apt,1.0,1.0,Bed,4,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1.78,65,16,0,63.0,1,6.3,1,1125,2,5,28,28,3.4,28.0,350,1,moderate,security_deposit_1,1,70.0,105.0
39098524,75016.0,48.84811,2.27376,Passy,1,2.0,Entire home/apt,2.0,2.0,Bed,4,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0.89,6,6,0,1.0,1,0.6,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,79.0,251.0
20674526,75020.0,48.85593,2.4076,Ménilmontant,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0.83,26,5,1,1.0,0,7.61,2,11,2,2,11,11,2.0,11.0,0,0,moderate,security_deposit_1,0,20.0,80.0
38263886,75020.0,48.86677,2.3841900000000003,Ménilmontant,1,1.0,Private room,1.0,1.0,Bed,2,1,1,0,1,1,1,1,1,0,1,0,0,1,0,,0,0,0,3.0,1,6.62,1,1125,1,1,1125,1125,1.0,1125.0,172,1,strict,security_deposit_n,0,,40.0
12087891,75009.0,48.88159,2.3279400000000003,Opéra,1,3.0,Entire home/apt,2.0,3.0,Bed,6,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0.88,42,4,0,1.0,1,5.58,2,1125,2,2,1125,1125,2.0,1125.0,166,0,strict,security_deposit_n,0,100.0,220.0
37355017,75019.0,48.89393,2.37889,Buttes-Chaumont,1,1.0,Private room,1.0,1.0,Bed,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.08,7,7,1,1.0,1,6.93,2,1125,2,2,1125,1125,2.0,1125.0,201,0,flexible,security_deposit_n,0,,25.0
42447689,75009.0,48.882329999999996,2.3300099999999997,Opéra,0,2.0,Entire home/apt,1.0,3.0,Bed,4,0,1,0,1,1,0,1,1,0,1,1,0,0,1,,0,0,0,1229.0,1,4.98,3,1125,3,3,3,1125,3.0,1074.4,365,1,strict,security_deposit_1,1,131.0,554.0
39617257,75014.0,48.8278,2.32085,Observatoire,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0.62,4,4,0,1.0,1,0.56,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,52.0,57.0
42855592,75019.0,48.87634,2.37736,Buttes-Chaumont,1,0.0,Entire home/apt,1.0,2.0,Bed,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,,0,0,0,1.0,0,4.36,7,1125,7,7,1125,1125,7.0,1125.0,62,0,flexible,security_deposit_n,0,,78.0
23969541,75001.0,48.861129999999996,2.3500900000000002,Hôtel-de-Ville,0,2.0,Entire home/apt,1.0,4.0,Bed,5,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0.74,18,10,0,3.0,1,4.23,1,1125,1,1,1125,1125,1.0,1125.0,353,1,moderate,security_deposit_1,0,40.0,450.0
40311636,75018.0,48.88812,2.35143,Buttes-Montmartre,1,1.0,Entire home/apt,1.0,1.0,Bed,4,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0.47,2,2,0,0.0,0,4.99,3,1125,3,5,1125,1125,3.0,1125.0,1,0,moderate,security_deposit_n,0,,80.0
42788290,75013.0,48.824940000000005,2.356,Gobelins,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,0,0,1,1,0,0,0,0,0,0,,0,0,0,0.0,1,3.7,2,1125,2,2,1125,1125,2.0,1125.0,140,1,flexible,security_deposit_0,0,18.0,60.0
43352405,75002.0,48.87063,2.33938,Bourse,1,4.0,Entire home/apt,3.0,10.0,Bed,16,1,1,0,1,1,1,1,0,0,1,1,0,1,0,,0,0,0,86.0,1,4.29,1,1125,3,3,1125,1125,3.0,1125.0,363,1,moderate,security_deposit_1,1,125.0,120.0
2499572,75011.0,48.859759999999994,2.38079,Popincourt,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0.87,65,13,1,1.0,1,6.2,3,12,3,5,12,12,3.1,12.0,187,0,moderate,security_deposit_1,0,30.0,60.0
22290464,75017.0,48.896390000000004,2.32377,Batignolles-Monceau,1,2.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1.81,52,13,0,1.0,1,2.6,2,1125,2,2,1125,1125,2.0,1125.0,0,0,strict,security_deposit_1,0,65.0,120.0
33604883,75014.0,48.841390000000004,2.32393,Observatoire,1,2.0,Entire home/apt,2.0,3.0,Bed,6,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0.42,4,4,1,4.0,1,2.6,3,1125,3,3,1125,1125,3.0,1125.0,266,0,strict,security_deposit_1,0,110.0,220.0
18881797,75010.0,48.87386,2.36293,Entrepôt,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.4,14,0,0,204.0,1,3.08,1,1125,1,6,3,1125,2.7,32.0,164,1,strict,security_deposit_1,1,57.0,147.0
37137119,75018.0,48.88463,2.3332599999999997,Buttes-Montmartre,1,0.0,Entire home/apt,1.0,3.0,Bed,4,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0.43,4,4,0,1.0,1,0.79,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,59.0,82.0
